minbound,shape,unit
-55500,38,1500
-7500,24,1500
0,24,3000

IX,IY,IZ,value
20,8,9,0.658213
20,8,10,0.633173
20,8,11,0.605074
20,8,12,0.574524
20,8,13,0.542011
20,8,14,0.507926
20,8,15,0.472572
20,8,16,0.436188
20,8,17,0.398962
20,8,18,0.36104
20,8,19,0.32254
20,8,20,0.283554
20,8,21,0.244158
20,8,22,0.204412
20,8,23,0.164367
20,9,0,0.633288
20,9,1,0.654627
20,9,2,0.671751
20,9,3,0.683974
20,9,4,0
20,9,5,0.691614
20,9,6,0.686621
20,9,7,0.676008
20,9,8,0.660302
20,9,9,0.640168
20,9,10,0.616304
20,9,11,0.589358
20,9,12,0.559897
20,9,13,0.528392
20,9,14,0.495225
20,9,15,0.460703
20,9,16,0.42507
20,9,17,0.388521
20,9,18,0.351209
20,9,19,0.313259
20,9,20,0.274772
20,9,21,0.235829
20,9,22,0.196495
20,9,23,0.156826
20,10,0,0.615224
20,10,1,0.635503
20,10,2,0.651685
20,10,3,0.66318
20,10,4,0
20,10,5,0.670338
20,10,6,0.665662
20,10,7,0.655695
20,10,8,0.640876
20,10,9,0.621775
20,10,10,0.599003
20,10,11,0.573148
20,10,12,0.544735
20,10,13,0.514212
20,10,14,0.481953
20,10,15,0.448261
20,10,16,0.413383
20,10,17,0.377519
20,10,18,0.34083
20,10,19,0.303445
20,10,20,0.265472
20,10,21,0.226997
20,10,22,0.188091
20,10,23,0.148814
20,11,0,0.596833
20,11,1,0.61614
20,11,2,0.631471
20,11,3,0.642315
20,11,4,0.648257
20,11,5,0.649047
20,11,6,0.644652
20,11,7,0.635258
20,11,8,0.621238
20,11,9,0.603081
20,11,10,0.581325
20,11,11,0.556499
20,11,12,0.52909
20,11,13,0.49952
20,11,14,0.468151
20,11,15,0.435282
20,11,16,0.401159
20,11,17,0.365987
20,11,18,0.329928
20,11,19,0.29312
20,11,20,0.255674
20,11,21,0.21768
20,11,22,0.179216
20,11,23,0.140344
20,12,0,0.57816
20,12,1,0.596572
20,12,2,0.611131
20,12,3,0.621392
20,12,4,0.627001
20,12,5,0.627746
20,12,6,0.623599
20,12,7,0.614718
20,12,8,0.60142
20,12,9,0.584127
20,12,10,0.563314
20,12,11,0.539459
20,12,12,0.513007
20,12,13,0.484359
20,12,14,0.45386
20,12,15,0.421803
20,12,16,0.388432
20,12,17,0.353952
20,12,18,0.31853
20,12,19,0.282306
20,12,20,0.245396
20,12,21,0.207896
20,12,22,0.169884
20,12,23,0.13143
20,13,0,0.55924
20,13,1,0.576828
20,13,2,0.590684
20,13,3,0.60042
20,13,4,0.60573
20,13,5,0.606435
20,13,6,0.60251
20,13,7,0.594091
20,13,8,0.581447
20,13,9,0.564947
20,13,10,0.545011
20,13,11,0.522068
20,13,12,0.49653
20,13,13,0.46877
20,13,14,0.439117
20,13,15,0.407858
20,13,16,0.375231
20,13,17,0.341442
20,13,18,0.306659
20,13,19,0.271025
20,13,20,0.234659
20,13,21,0.19766
20,13,22,0.160112
20,13,23,0.122085
20,14,0,0.540104
20,14,1,0.556931
20,14,2,0.570146
20,14,3,0.579406
20,14,4,0.584447
20,14,5,0.585116
20,14,6,0.581391
20,14,7,0.573388
20,14,8,0.561341
20,14,9,0.545571
20,14,10,0.526449
20,14,11,0.504365
20,14,12,0.479695
20,14,13,0.452788
20,14,14,0.423958
20,14,15,0.393479
20,14,16,0.361587
20,14,17,0.328484
20,14,18,0.294339
20,14,19,0.259298
20,14,20,0.22348
20,14,21,0.18699
20,14,22,0.149913
20,14,23,0.112323
20,15,0,0.520777
20,15,1,0.536902
20,15,2,0.549528
20,15,3,0.558355
20,15,4,0
20,15,5,0.56379
20,15,6,0.560246
20,15,7,0.552621
20,15,8,0.541118
20,15,9,0.526021
20,15,10,0.507658
20,15,11,0.486381
20,15,12,0.462536
20,15,13,0.436447
20,15,14,0.408413
20,15,15,0.378696
20,15,16,0.347527
20,15,17,0.315103
20,15,18,0.281594
20,15,19,0.247145
20,15,20,0.21188
20,15,21,0.175903
20,15,22,0.139304
20,15,23,0.102158
20,16,0,0.501281
20,16,1,0.516755
20,16,2,0.528841
20,16,3,0.537274
20,16,4,0
20,16,5,0.542458
20,16,6,0.539078
20,16,7,0.531798
20,16,8,0.520795
20,16,9,0.506318
20,16,10,0.488663
20,16,11,0.468145
20,16,12,0.445083
20,16,13,0.419779
20,16,14,0.392513
20,16,15,0.363538
20,16,16,0.333077
20,16,17,0.301323
20,16,18,0.268445
20,16,19,0.234588
20,16,20,0.199876
20,16,21,0.164416
20,16,22,0.128299
20,16,23,0.0916028
20,17,0,0.481637
20,17,1,0.496507
20,17,2,0.508095
20,17,3,0.516166
20,17,4,0
20,17,5,0.521121
20,17,6,0.517891
20,17,7,0.510926
20,17,8,0.500382
20,17,9,0.486481
20,17,10,0.469485
20,17,11,0.449682
20,17,12,0.427363
20,17,13,0.402809
20,17,14,0.376285
20,17,15,0.348031
20,17,16,0.318262
20,17,17,0.287168
20,17,18,0.254914
20,17,19,0.221645
20,17,20,0.187486
20,17,21,0.152544
20,17,22,0.116913
20,17,23,0.080671
20,18,0,0.461859
20,18,1,0.476167
20,18,2,0.487296
20,18,3,0.495034
20,18,4,0
20,18,5,0.49978
20,18,6,0.496686
20,18,7,0.490011
20,18,8,0.479891
20,18,9,0.466523
20,18,10,0.450144
20,18,11,0.431014
20,18,12,0.4094
20,18,13,0.385563
20,18,14,0.359753
20,18,15,0.332198
20,18,16,0.303105
20,18,17,0.272659
20,18,18,0.241022
20,18,19,0.208336
20,18,20,0.174728
20,18,21,0.140305
20,18,22,0.10516
20,18,23,0.069376
20,19,0,0.441962
20,19,1,0.455747
20,19,2,0.46645
20,19,3,0.473881
20,19,4,0
20,19,5,0.478435
20,19,6,0.475467
20,19,7,0.469058
20,19,8,0.459331
20,19,9,0.446459
20,19,10,0.430657
20,19,11,0.412161
20,19,12,0.391215
20,19,13,0.368064
20,19,14,0.342941
20,19,15,0.316063
20,19,16,0.287629
20,19,17,0.257817
20,19,18,0.226787
20,19,19,0.194679
20,19,20,0.161618
20,19,21,0.127712
20,19,22,0.0930552
20,19,23,0.0577308
20,20,0,0.421959
20,20,1,0.435256
20,20,2,0.445562
20,20,3,0.45271
20,20,4,0
20,20,5,0
20,20,6,0
20,20,7,0
20,20,8,0
20,20,9,0
20,20,10,0
20,20,11,0
20,20,12,0
20,20,13,0
20,20,14,0
20,20,15,0
20,20,16,0
20,20,17,0
20,20,18,0
20,20,19,0
20,20,20,0
20,20,21,0
20,20,22,0
20,20,23,0
20,21,0,0.40186
20,21,1,0.4147
20,21,2,0.424638
20,21,3,0.431523
20,21,4,0
20,21,5,0
20,21,6,0
20,21,7,0
20,21,8,0
20,21,9,0
20,21,10,0
20,21,11,0
20,21,12,0
20,21,13,0
20,21,14,0
20,21,15,0
20,21,16,0
20,21,17,0
20,21,18,0
20,21,19,0
20,21,20,0
20,21,21,0
20,21,22,0
20,21,23,0
20,22,0,0.381675
20,22,1,0.394086
20,22,2,0.403681
20,22,3,0.410321
20,22,4,0
20,22,5,0
20,22,6,0
20,22,7,0
20,22,8,0
20,22,9,0
20,22,10,0
20,22,11,0
20,22,12,0
20,22,13,0
20,22,14,0
20,22,15,0
20,22,16,0
20,22,17,0
20,22,18,0
20,22,19,0
20,22,20,0
20,22,21,0
20,22,22,0
20,22,23,0
20,23,0,0
20,23,1,0
20,23,2,0
20,23,3,0
20,23,4,0
20,23,5,0
20,23,6,0
20,23,7,0
20,23,8,0
20,23,9,0
20,23,10,0
20,23,11,0
20,23,12,0
20,23,13,0
20,23,14,0
20,23,15,0
20,23,16,0
20,23,17,0
20,23,18,0
20,23,19,0
20,23,20,0
20,23,21,0
20,23,22,0
20,23,23,0
21,0,0,0
21,0,1,0
21,0,2,0
21,0,3,0
21,0,4,0
21,0,5,0
21,0,6,0
21,0,7,0
21,0,8,0
21,0,9,0
21,0,10,0
21,0,11,0
21,0,12,0
21,0,13,0
21,0,14,0
21,0,15,0
21,0,16,0
21,0,17,0
21,0,18,0
21,0,19,0
21,0,20,0
21,0,21,0
21,0,22,0
21,0,23,0
21,1,0,0.75911
21,1,1,0.793038
21,1,2,0.823087
21,1,3,0.846954
21,1,4,0
21,1,5,0
21,1,6,0
21,1,7,0
21,1,8,0
21,1,9,0
21,1,10,0
21,1,11,0
21,1,12,0
21,1,13,0
21,1,14,0
21,1,15,0
21,1,16,0
21,1,17,0
21,1,18,0
21,1,19,0
21,1,20,0
21,1,21,0
21,1,22,0
21,1,23,0
21,2,0,0.746457
21,2,1,0.77844
21,2,2,0.806211
21,2,3,0.827724
21,2,4,0
21,2,5,0
21,2,6,0
21,2,7,0
21,2,8,0
21,2,9,0
21,2,10,0
21,2,11,0
21,2,12,0
21,2,13,0
21,2,14,0
21,2,15,0
21,2,16,0
21,2,17,0
21,2,18,0
21,2,19,0
21,2,20,0
21,2,21,0
21,2,22,0
21,2,23,0
21,3,0,0.73269
21,3,1,0.762809
21,3,2,0.788518
21,3,3,0.808038
21,3,4,0
21,3,5,0
21,3,6,0
21,3,7,0
21,3,8,0
21,3,9,0
21,3,10,0
21,3,11,0
21,3,12,0
21,3,13,0
21,3,14,0
21,3,15,0
21,3,16,0
21,3,17,0
21,3,18,0
21,3,19,0
21,3,20,0
21,3,21,0
21,3,22,0
21,3,23,0
21,4,0,0.717971
21,4,1,0.746336
21,4,2,0.770195
21,4,3,0.788021
21,4,4,0
21,4,5,0
21,4,6,0
21,4,7,0
21,4,8,0
21,4,9,0
21,4,10,0
21,4,11,0
21,4,12,0
21,4,13,0
21,4,14,0
21,4,15,0
21,4,16,0
21,4,17,0
21,4,18,0
21,4,19,0
21,4,20,0
21,4,21,0
21,4,22,0
21,4,23,0
21,5,0,0.702442
21,5,1,0.729175
21,5,2,0.751382
21,5,3,0.767759
21,5,4,0
21,5,5,0
21,5,6,0
21,5,7,0
21,5,8,0
21,5,9,0
21,5,10,0
21,5,11,0
21,5,12,0
21,5,13,0
21,5,14,0
21,5,15,0
21,5,16,0
21,5,17,0
21,5,18,0
21,5,19,0
21,5,20,0
21,5,21,0
21,5,22,0
21,5,23,0
21,6,0,0.686222
21,6,1,0.711449
21,6,2,0.732182
21,6,3,0.747311
21,6,4,0
21,6,5,0.756934
21,6,6,0.75063
21,6,7,0.737417
21,6,8,0.718266
21,6,9,0.694291
21,6,10,0.66653
21,6,11,0.635849
21,6,12,0.602924
21,6,13,0.568267
21,6,14,0.532264
21,6,15,0.495203
21,6,16,0.4573
21,6,17,0.41872
21,6,18,0.37959
21,6,19,0.340006
21,6,20,0.300047
21,6,21,0.259772
21,6,22,0.219231
21,6,23,0.178464
21,7,0,0.669414
21,7,1,0.693255
21,7,2,0.712672
21,7,3,0.72672
21,7,4,0
21,7,5,0.735592
21,7,6,0.729785
21,7,7,0.717546
21,7,8,0.699659
21,7,9,0.677062
21,7,10,0.650668
21,7,11,0.62127
21,7,12,0.589512
21,7,13,0.555901
21,7,14,0.520827
21,7,15,0.484587
21,7,16,0.447412
21,7,17,0.409478
21,7,18,0.370922
21,7,19,0.331851
21,7,20,0.292352
21,7,21,0.252492
21,7,22,0.212326
21,7,23,0.171898
21,8,0,0.652102
21,8,1,0.674673
21,8,2,0.692912
21,8,3,0.706014
21,8,4,0
21,8,5,0.714243
21,8,6,0.708862
21,8,7,0.697468
21,8,8,0.680704
21,8,9,0.659362
21,8,10,0.634243
21,8,11,0.606068
21,8,12,0.575446
21,8,13,0.542868
21,8,14,0.508723
21,8,15,0.473316
21,8,16,0.436884
21,8,17,0.399615
21,8,18,0.361654
21,8,19,0.323119
21,8,20,0.284101
21,8,21,0.244677
21,8,22,0.204905
21,8,23,0.164837
21,9,0,0.634359
21,9,1,0.655764
21,9,2,0.672947
21,9,3,0.685217
21,9,4,0
21,9,5,0.692888
21,9,6,0.687875
21,9,7,0.677221
21,9,8,0.661458
21,9,9,0.641259
21,9,10,0.617327
21,9,11,0.590314
21,9,12,0.560789
21,9,13,0.529224
21,9,14,0.496003
21,9,15,0.461431
21,9,16,0.425753
21,9,17,0.389162
21,9,18,0.351813
21,9,19,0.31383
21,9,20,0.275313
21,9,21,0.236342
21,9,22,0.196983
21,9,23,0.157291
21,10,0,0.616244
21,10,1,0.63658
21,10,2,0.652813
21,10,3,0.664346
21,10,4,0
21,10,5,0.671529
21,10,6,0.666837
21,10,7,0.656835
21,10,8,0.641969
21,10,9,0.622813
21,10,10,0.599982
21,10,11,0.574068
21,10,12,0.545597
21,10,13,0.51502
21,10,14,0.48271
21,10,15,0.448972
21,10,16,0.414052
21,10,17,0.378149
21,10,18,0.341425
21,10,19,0.304009
21,10,20,0.266006
21,10,21,0.227504
21,10,22,0.188574
21,10,23,0.149274
21,11,0,0.597807
21,11,1,0.617163
21,11,2,0.632537
21,11,3,0.643413
21,11,4,0.649374
21,11,5,0.650166
21,11,6,0.645757
21,11,7,0.636335
21,11,8,0.622274
21,11,9,0.60407
21,11,10,0.582262
21,11,11,0.557384
21,11,12,0.529923
21,11,13,0.500304
21,11,14,0.468889
21,11,15,0.435976
21,11,16,0.401815
21,11,17,0.366605
21,11,18,0.330514
21,11,19,0.293675
21,11,20,0.256201
21,11,21,0.218182
21,11,22,0.179694
21,11,23,0.1408
21,12,0,0.579091
21,12,1,0.597545
21,12,2,0.612141
21,12,3,0.622429
21,12,4,0.628053
21,12,5,0.628801
21,12,6,0.624642
21,12,7,0.615737
21,12,8,0.602405
21,12,9,0.585071
21,12,10,0.564213
21,12,11,0.540311
21,12,12,0.513813
21,12,13,0.48512
21,12,14,0.454578
21,12,15,0.422481
21,12,16,0.389073
21,12,17,0.354559
21,12,18,0.319106
21,12,19,0.282853
21,12,20,0.245916
21,12,21,0.208391
21,12,22,0.170357
21,12,23,0.131881
21,13,0,0.560131
21,13,1,0.577756
21,13,2,0.591643
21,13,3,0.601402
21,13,4,0.606726
21,13,5,0.607432
21,13,6,0.603498
21,13,7,0.595058
21,13,8,0.582385
21,13,9,0.56585
21,13,10,0.545874
21,13,11,0.52289
21,13,12,0.497309
21,13,13,0.469508
21,13,14,0.439817
21,13,15,0.40852
21,13,16,0.375859
21,13,17,0.342037
21,13,18,0.307225
21,13,19,0.271563
21,13,20,0.235171
21,13,21,0.198149
21,13,22,0.160579
21,13,23,0.122532
21,14,0,0.540957
21,14,1,0.557817
21,14,2,0.571059
21,14,3,0.580339
21,14,4,0.585392
21,14,5,0.586062
21,14,6,0.582329
21,14,7,0.574308
21,14,8,0.562235
21,14,9,0.546434
21,14,10,0.527278
21,14,11,0.505157
21,14,12,0.480449
21,14,13,0.453505
21,14,14,0.424639
21,14,15,0.394126
21,14,16,0.362201
21,14,17,0.329068
21,14,18,0.294895
21,14,19,0.259827
21,14,20,0.223986
21,14,21,0.187472
21,14,22,0.150375
21,14,23,0.112765
21,15,0,0.521596
21,15,1,0.537749
21,15,2,0.550399
21,15,3,0.559244
21,15,4,0
21,15,5,0.56469
21,15,6,0.561138
21,15,7,0.553498
21,15,8,0.541974
21,15,9,0.526849
21,15,10,0.508455
21,15,11,0.487145
21,15,12,0.463266
21,15,13,0.437144
21,15,14,0.409076
21,15,15,0.379328
21,15,16,0.348128
21,15,17,0.315675
21,15,18,0.28214
21,15,19,0.247666
21,15,20,0.212378
21,15,21,0.176379
21,15,22,0.139759
21,15,23,0.102595
21,16,0,0.502068
21,16,1,0.517567
21,16,2,0.529674
21,16,3,0.538122
21,16,4,0
21,16,5,0.543316
21,16,6,0.53993
21,16,7,0.532636
21,16,8,0.521614
21,16,9,0.507113
21,16,10,0.48943
21,16,11,0.468883
21,16,12,0.44579
21,16,13,0.420455
21,16,14,0.393159
21,16,15,0.364155
21,16,16,0.333665
21,16,17,0.301884
21,16,18,0.268981
21,16,19,0.2351
21,16,20,0.200366
21,16,21,0.164885
21,16,22,0.128749
21,16,23,0.0920345
21,17,0,0.482394
21,17,1,0.497286
21,17,2,0.508893
21,17,3,0.516977
21,17,4,0
21,17,5,0.521941
21,17,6,0.518705
21,17,7,0.511728
21,17,8,0.501168
21,17,9,0.487245
21,17,10,0.470225
21,17,11,0.450395
21,17,12,0.428048
21,17,13,0.403466
21,17,14,0.376914
21,17,15,0.348632
21,17,16,0.318837
21,17,17,0.287718
21,17,18,0.25544
21,17,19,0.222149
21,17,20,0.187969
21,17,21,0.153007
21,17,22,0.117357
21,17,23,0.0810976
21,18,0,0.462588
21,18,1,0.476916
21,18,2,0.488061
21,18,3,0.495811
21,18,4,0
21,18,5,0.500564
21,18,6,0.497466
21,18,7,0.49078
21,18,8,0.480646
21,18,9,0.467259
21,18,10,0.450858
21,18,11,0.431704
21,18,12,0.410064
21,18,13,0.386202
21,18,14,0.360366
21,18,15,0.332786
21,18,16,0.303668
21,18,17,0.273198
21,18,18,0.241538
21,18,19,0.208832
21,18,20,0.175203
21,18,21,0.140761
21,18,22,0.105598
21,18,23,0.0697974
21,19,0,0.442666
21,19,1,0.456468
21,19,2,0.467185
21,19,3,0.474627
21,19,4,0
21,19,5,0.479187
21,19,6,0.476215
21,19,7,0.469797
21,19,8,0.460056
21,19,9,0.447168
21,19,10,0.431346
21,19,11,0.412828
21,19,12,0.39186
21,19,13,0.368685
21,19,14,0.343538
21,19,15,0.316637
21,19,16,0.28818
21,19,17,0.258346
21,19,18,0.227294
21,19,19,0.195166
21,19,20,0.162086
21,19,21,0.128162
21,19,22,0.0934876
21,19,23,0.058147
21,20,0,0.422638
21,20,1,0.43595
21,20,2,0.44627
21,20,3,0.453427
21,20,4,0
21,20,5,0
21,20,6,0
21,20,7,0
21,20,8,0
21,20,9,0
21,20,10,0
21,20,11,0
21,20,12,0
21,20,13,0
21,20,14,0
21,20,15,0
21,20,16,0
21,20,17,0
21,20,18,0
21,20,19,0
21,20,20,0
21,20,21,0
21,20,22,0
21,20,23,0
21,21,0,0.402516
21,21,1,0.41537
21,21,2,0.42532
21,21,3,0.432213
21,21,4,0
21,21,5,0
21,21,6,0
21,21,7,0
21,21,8,0
21,21,9,0
21,21,10,0
21,21,11,0
21,21,12,0
21,21,13,0
21,21,14,0
21,21,15,0
21,21,16,0
21,21,17,0
21,21,18,0
21,21,19,0
21,21,20,0
21,21,21,0
21,21,22,0
21,21,23,0
21,22,0,0.382309
21,22,1,0.394734
21,22,2,0.404339
21,22,3,0.410986
21,22,4,0
21,22,5,0
21,22,6,0
21,22,7,0
21,22,8,0
21,22,9,0
21,22,10,0
21,22,11,0
21,22,12,0
21,22,13,0
21,22,14,0
21,22,15,0
21,22,16,0
21,22,17,0
21,22,18,0
21,22,19,0
21,22,20,0
21,22,21,0
21,22,22,0
21,22,23,0
21,23,0,0
21,23,1,0
21,23,2,0
21,23,3,0
21,23,4,0
21,23,5,0
21,23,6,0
21,23,7,0
21,23,8,0
21,23,9,0
21,23,10,0
21,23,11,0
21,23,12,0
21,23,13,0
21,23,14,0
21,23,15,0
21,23,16,0
21,23,17,0
21,23,18,0
21,23,19,0
21,23,20,0
21,23,21,0
21,23,22,0
21,23,23,0
22,0,0,0
22,0,1,0
22,0,2,0
22,0,3,0
22,0,4,0
22,0,5,0
22,0,6,0
22,0,7,0
22,0,8,0
22,0,9,0
22,0,10,0
22,0,11,0
22,0,12,0
22,0,13,0
22,0,14,0
22,0,15,0
22,0,16,0
22,0,17,0
22,0,18,0
22,0,19,0
22,0,20,0
22,0,21,0
22,0,22,0
22,0,23,0
22,1,0,0.758839
22,1,1,0.792722
22,1,2,0.822718
22,1,3,0.846527
22,1,4,0
22,1,5,0
22,1,6,0
22,1,7,0
22,1,8,0
22,1,9,0
22,1,10,0
22,1,11,0
22,1,12,0
22,1,13,0
22,1,14,0
22,1,15,0
22,1,16,0
22,1,17,0
22,1,18,0
22,1,19,0
22,1,20,0
22,1,21,0
22,1,22,0
22,1,23,0
22,2,0,0.7462
22,2,1,0.778145
22,2,2,0.805874
22,2,3,0.827345
22,2,4,0
22,2,5,0
22,2,6,0
22,2,7,0
22,2,8,0
22,2,9,0
22,2,10,0
22,2,11,0
22,2,12,0
22,2,13,0
22,2,14,0
22,2,15,0
22,2,16,0
22,2,17,0
22,2,18,0
22,2,19,0
22,2,20,0
22,2,21,0
22,2,22,0
22,2,23,0
22,3,0,0.732446
22,3,1,0.762533
22,3,2,0.788209
22,3,3,0.807697
22,3,4,0
22,3,5,0
22,3,6,0
22,3,7,0
22,3,8,0
22,3,9,0
22,3,10,0
22,3,11,0
22,3,12,0
22,3,13,0
22,3,14,0
22,3,15,0
22,3,16,0
22,3,17,0
22,3,18,0
22,3,19,0
22,3,20,0
22,3,21,0
22,3,22,0
22,3,23,0
22,4,0,0.717739
22,4,1,0.746078
22,4,2,0.769911
22,4,3,0.787712
22,4,4,0
22,4,5,0
22,4,6,0
22,4,7,0
22,4,8,0
22,4,9,0
22,4,10,0
22,4,11,0
22,4,12,0
22,4,13,0
22,4,14,0
22,4,15,0
22,4,16,0
22,4,17,0
22,4,18,0
22,4,19,0
22,4,20,0
22,4,21,0
22,4,22,0
22,4,23,0
22,5,0,0.702222
22,5,1,0.728934
22,5,2,0.751119
22,5,3,0.767478
22,5,4,0
22,5,5,0
22,5,6,0
22,5,7,0
22,5,8,0
22,5,9,0
22,5,10,0
22,5,11,0
22,5,12,0
22,5,13,0
22,5,14,0
22,5,15,0
22,5,16,0
22,5,17,0
22,5,18,0
22,5,19,0
22,5,20,0
22,5,21,0
22,5,22,0
22,5,23,0
22,6,0,0.686014
22,6,1,0.711223
22,6,2,0.731938
22,6,3,0.747053
22,6,4,0
22,6,5,0.756666
22,6,6,0.750368
22,6,7,0.737168
22,6,8,0.718034
22,6,9,0.694077
22,6,10,0.666334
22,6,11,0.63567
22,6,12,0.602759
22,6,13,0.568116
22,6,14,0.532125
22,6,15,0.495074
22,6,16,0.45718
22,6,17,0.418608
22,6,18,0.379484
22,6,19,0.339907
22,6,20,0.299953
22,6,21,0.259684
22,6,22,0.219148
22,6,23,0.178384
22,7,0,0.669216
22,7,1,0.693042
22,7,2,0.712445
22,7,3,0.726481
22,7,4,0
22,7,5,0.735345
22,7,6,0.729543
22,7,7,0.717314
22,7,8,0.699442
22,7,9,0.67686
22,7,10,0.650481
22,7,11,0.621097
22,7,12,0.589353
22,7,13,0.555754
22,7,14,0.52069
22,7,15,0.48446
22,7,16,0.447293
22,7,17,0.409367
22,7,18,0.370818
22,7,19,0.331754
22,7,20,0.29226
22,7,21,0.252405
22,7,22,0.212243
22,7,23,0.171819
22,8,0,0.651915
22,8,1,0.674472
22,8,2,0.6927
22,8,3,0.705792
22,8,4,0
22,8,5,0.714014
22,8,6,0.708637
22,8,7,0.697251
22,8,8,0.680499
22,8,9,0.65917
22,8,10,0.634064
22,8,11,0.605903
22,8,12,0.575292
22,8,13,0.542725
22,8,14,0.50859
22,8,15,0.473192
22,8,16,0.436768
22,8,17,0.399506
22,8,18,0.361552
22,8,19,0.323022
22,8,20,0.28401
22,8,21,0.24459
22,8,22,0.204823
22,8,23,0.164758
22,9,0,0.63418
22,9,1,0.655574
22,9,2,0.672748
22,9,3,0.68501
22,9,4,0
22,9,5,0.692675
22,9,6,0.687666
22,9,7,0.677018
22,9,8,0.661265
22,9,9,0.641077
22,9,10,0.617156
22,9,11,0.590155
22,9,12,0.56064
22,9,13,0.529085
22,9,14,0.495873
22,9,15,0.46131
22,9,16,0.425639
22,9,17,0.389055
22,9,18,0.351713
22,9,19,0.313735
22,9,20,0.275223
22,9,21,0.236256
22,9,22,0.196902
22,9,23,0.157213
22,10,0,0.616074
22,10,1,0.6364
22,10,2,0.652625
22,10,3,0.664151
22,10,4,0
22,10,5,0.67133
22,10,6,0.666641
22,10,7,0.656645
22,10,8,0.641786
22,10,9,0.622639
22,10,10,0.599819
22,10,11,0.573915
22,10,12,0.545453
22,10,13,0.514885
22,10,14,0.482584
22,10,15,0.448853
22,10,16,0.41394
22,10,17,0.378044
22,10,18,0.341326
22,10,19,0.303915
22,10,20,0.265917
22,10,21,0.22742
22,10,22,0.188494
22,10,23,0.149198
22,11,0,0.597645
22,11,1,0.616992
22,11,2,0.632359
22,11,3,0.64323
22,11,4,0.649187
22,11,5,0.64998
22,11,6,0.645573
22,11,7,0.636155
22,11,8,0.622101
22,11,9,0.603905
22,11,10,0.582106
22,11,11,0.557237
22,11,12,0.529784
22,11,13,0.500173
22,11,14,0.468766
22,11,15,0.435861
22,11,16,0.401705
22,11,17,0.366502
22,11,18,0.330416
22,11,19,0.293583
22,11,20,0.256113
22,11,21,0.218098
22,11,22,0.179614
22,11,23,0.140724
22,12,0,0.578935
22,12,1,0.597383
22,12,2,0.611972
22,12,3,0.622256
22,12,4,0.627878
22,12,5,0.628625
22,12,6,0.624468
22,12,7,0.615567
22,12,8,0.60224
22,12,9,0.584913
22,12,10,0.564063
22,12,11,0.540169
22,12,12,0.513679
22,12,13,0.484993
22,12,14,0.454459
22,12,15,0.422368
22,12,16,0.388966
22,12,17,0.354458
22,12,18,0.31901
22,12,19,0.282762
22,12,20,0.245829
22,12,21,0.208308
22,12,22,0.170278
22,12,23,0.131806
22,13,0,0.559982
22,13,1,0.577601
22,13,2,0.591483
22,13,3,0.601238
22,13,4,0.606559
22,13,5,0.607266
22,13,6,0.603333
22,13,7,0.594896
22,13,8,0.582228
22,13,9,0.565699
22,13,10,0.54573
22,13,11,0.522753
22,13,12,0.497179
22,13,13,0.469385
22,13,14,0.4397
22,13,15,0.40841
22,13,16,0.375755
22,13,17,0.341938
22,13,18,0.30713
22,13,19,0.271473
22,13,20,0.235086
22,13,21,0.198067
22,13,22,0.160501
22,13,23,0.122457
22,14,0,0.540815
22,14,1,0.55767
22,14,2,0.570906
22,14,3,0.580183
22,14,4,0.585234
22,14,5,0.585904
22,14,6,0.582172
22,14,7,0.574155
22,14,8,0.562086
22,14,9,0.54629
22,14,10,0.52714
22,14,11,0.505025
22,14,12,0.480323
22,14,13,0.453385
22,14,14,0.424525
22,14,15,0.394018
22,14,16,0.362099
22,14,17,0.32897
22,14,18,0.294802
22,14,19,0.259739
22,14,20,0.223901
22,14,21,0.187392
22,14,22,0.150298
22,14,23,0.112691
22,15,0,0.521459
22,15,1,0.537608
22,15,2,0.550254
22,15,3,0.559096
22,15,4,0
22,15,5,0.56454
22,15,6,0.560989
22,15,7,0.553352
22,15,8,0.541831
22,15,9,0.52671
22,15,10,0.508322
22,15,11,0.487018
22,15,12,0.463144
22,15,13,0.437027
22,15,14,0.408966
22,15,15,0.379222
22,15,16,0.348028
22,15,17,0.31558
22,15,18,0.282049
22,15,19,0.247579
22,15,20,0.212295
22,15,21,0.1763
22,15,22,0.139683
22,15,23,0.102522
22,16,0,0.501937
22,16,1,0.517432
22,16,2,0.529535
22,16,3,0.537981
22,16,4,0
22,16,5,0.543173
22,16,6,0.539787
22,16,7,0.532496
22,16,8,0.521477
22,16,9,0.50698
22,16,10,0.489302
22,16,11,0.46876
22,16,12,0.445672
22,16,13,0.420342
22,16,14,0.393051
22,16,15,0.364052
22,16,16,0.333567
22,16,17,0.301791
22,16,18,0.268892
22,16,19,0.235015
22,16,20,0.200285
22,16,21,0.164807
22,16,22,0.128674
22,16,23,0.0919625
22,17,0,0.482267
22,17,1,0.497156
22,17,2,0.50876
22,17,3,0.516842
22,17,4,0
22,17,5,0.521804
22,17,6,0.518569
22,17,7,0.511594
22,17,8,0.501037
22,17,9,0.487117
22,17,10,0.470101
22,17,11,0.450276
22,17,12,0.427933
22,17,13,0.403356
22,17,14,0.376809
22,17,15,0.348532
22,17,16,0.318741
22,17,17,0.287626
22,17,18,0.255353
22,17,19,0.222065
22,17,20,0.187888
22,17,21,0.15293
22,17,22,0.117283
22,17,23,0.0810265
22,18,0,0.462466
22,18,1,0.476791
22,18,2,0.487933
22,18,3,0.495681
22,18,4,0
